idOrganizacion,IdLaboratorioCalibracion,ClbFechaRegistro,ClbLugarEjecucion,ClbMagnitud,ClbInstrumento,ClbIntervaloMedicion,ClbIncertidumbreExpandida,ClbPrincipioMedicion,ClbMetodoMedicion,ClbPatronUtilizado,ClbVigenteApartirDe
852,LC-637,--,--,Temperatura,"Termómetros Digitales Registradores de temperatura cartográficos, Controladores de temperatura Termohigrómetros, Data loggers, Módulos para
TCK, Termómetros ambientales con sensor,
Calibradores, Multicalibradores, TCK, RTD s,
(Bloques secos Patrón con y sin sensor)",--,"<p>0,16 °C</p><p>0,16 °C</p><p>0,14 °C</p><p>0,22 °C</p><p>0,24 °C</p><p>0,35 °C</p><p>0,58 °C</p><p>0,79 °C</p><p>0,79 °C</p><p>1,1 °C</p>",--,--,--,--
852,LC-638,--,--,Temperatura,"Calibradores Temperatura Multicalibradores y Simuladores (Tipo K) (Medidor)",--,"<p>1,2 °C</p><p>1,2 °C</p><p>1,2 °C</p><p>1,2 °C</p>",--,--,--,--
852,LC-639,--,--,Temperatura,"Calibradores Temperatura Multicalibradores y Simuladores (Tipo K) (Medidor)",--,"<p>1,3 °C</p><p>1,2 °C</p><p>1,2 °C</p><p>1,3 °C</p>",--,--,--,--
852,LC-640,--,--,Temperatura,"Calibradores Temperatura Multicalibradores y Simuladores (Tipo J) (Medidor)",--,"<p>0,51 °C</p><p>0,51 °C</p><p>0,51 °C</p><p>0,51 °C</p>",--,--,--,--
852,LC-641,--,--,Temperatura,"Calibradores Temperatura Multicalibradores y Simuladores (Tipo J) (Medidor)",--,"<p>0,41 °C</p><p>0,51 °C</p><p>0,51 °C</p><p>0,51 °C</p>",--,--,--,--
852,LC-642,--,--,Densidad,"Hidrómetros en (kg/m3 o g/cm3) Hidrómetros de gravedad especifica (sp/gr)",--,"<p>0,051 kg/m3</p>",--,--,--,--
852,LC-643,--,--,Densidad,"Hidrómetros en (°API)",--,"<p>0,016 °API</p>",--,--,--,--
852,LC-644,--,--,Densidad,"Alcoholímetros en (%Vol)",--,"<p>0,020 %Vol</p>",--,--,--,--
852,LC-645,--,--,Densidad,"Hidrómetros en (°Baumé)",--,"<p>0,015 °Baumé</p>",--,--,--,--
852,LC-646,--,--,Densidad,"Hidrómetros en (°Brix)",--,"<p>0,016 °Brix</p>",--,--,--,--
852,LC-647,--,--,"Flujo másico (líquido)","Calibración de medidores másicos",--,"<p>0,026%</p>",--,--,--,--
852,LC-648,--,--,"Flujo volumétrico (líquido)","Calibración de medidores de flujo desplazamiento positivo; Calibración de medidores de flujo turbina; Calibración de medidores de flujo coriolis; Calibración de medidores de flujo rotámetros.",--,"<p>0,030%</p>",--,--,--,--
852,LC-649,--,--,"Flujo volumétrico (líquido)","Calibración de medidores de flujo desplazamiento positivo; Calibración de medidores de flujo turbina; Calibración de medidores de flujo coriolis; Calibración de medidores de flujo rotámetros; Calibración de medidores de electromagnéticos; Calibración de medidores de ultrasonicos.",--,"<p>0,030%</p>",--,--,--,--
852,LC-650,--,--,"Presión neumática","Registradores Cartográficos (Barton)",--,"<p>4,0 kPa</p><p>0,58 psi</p><p>4,0 kPa</p><p>0,58 psi</p><p>20 kPa</p><p>2,9 psi</p><p>80 kPa</p><p>12 psi</p><p>160 kPa</p><p>23 psi</p>",--,--,--,--
852,LC-651,--,--,"Presión hidráulica","Registradores Cartográficos (Barton)",--,"<p>4,0 kPa</p><p>0,58 psi</p><p>4,0 kPa</p><p>0,58 psi</p><p>20 kPa</p><p>2,9 psi</p><p>80 kPa</p><p>12 psi</p><p>160 kPa</p><p>23 psi</p><p>200 kPa</p><p>29 psi</p><p>400 kPa</p><p>58 psi</p>",--,--,--,--
852,LC-652,--,--,"Flujo másico (líquido)","Calibración de medidores másicos",--,"<p>0,026%</p>",--,--,--,--
852,LC-653,--,--,"Flujo volumétrico (líquido)","Calibración de medidores de flujo desplazamiento positivo; Calibración de medidores de flujo turbina; Calibración de medidores de flujo coriolis; Calibración de medidores de flujo rotámetros.",--,"<p>0,030%</p>",--,--,--,--
852,LC-654,--,--,"Flujo volumétrico (líquido)","Calibración de medidores de flujo desplazamiento positivo; Calibración de medidores de flujo turbina; Calibración de medidores de flujo coriolis; Calibración de medidores de flujo rotámetros; Calibración de medidores de electromagnéticos; Calibración de medidores de ultrasonicos.",--,"<p>0,030%</p>",--,--,--,--
852,LC-655,--,--,Temperatura,"Transmisores de Temperatura con o sin display.
(Baño termostático)",--,"<p>0,11 °C</p><p>0,091 °C</p><p>0,093 °C</p><p>0,13 °C</p><p>0,19 °C</p>",--,--,--,--
852,LC-656,--,--,Temperatura,"Transmisores de Temperatura con o sin display.
(Con Bloque seco)",--,"<p>0,16 ° C</p><p>0,14 °C</p><p>0,14°C</p><p>0,22 °C</p><p>0,24 °C</p><p>0,35 °C</p><p>0,58 °C</p><p>0,79 °C</p><p>0,79 °C</p><p>1,1 °C</p>",--,--,--,--
852,LC-657,--,--,Volumen,Matraces,--,"<p>0,0082 ml</p><p>0,0082 ml</p><p>0,0082 ml</p><p>0,0082 ml</p><p>0,013 ml</p><p>0,013 ml</p><p>0,020 ml</p><p>0,033 ml</p><p>0,045 ml</p><p>0,045 ml</p><p>0,068 ml</p><p>0,11 ml</p><p>0,16 ml</p>",--,--,--,--
852,LC-658,--,--,Volumen,Probetas,--,"<p>0,017 ml </p><p>0,024 ml </p><p>0,059 ml </p><p>0,11 ml </p><p>0,17 ml </p><p>0,28 ml </p><p>0,54 ml </p><p>0,82 ml </p><p>1,5 ml</p>",--,--,--,--
852,LC-659,--,--,Volumen,"Pipetas volumétricas",--,"<p>0,0029 ml </p><p>0,0033 ml </p><p>0,0047 ml </p><p>0,0058 ml </p><p>0,0070 ml </p><p>0,0070 ml </p><p>0,0084 ml </p><p>0,013 ml</p>",--,--,--,--
852,LC-660,--,--,Volumen,"Pipetas graduadas",--,"<p>0,0022 ml </p><p>0,0028 ml </p><p>0,0047 ml </p><p>0,0058 ml </p><p>0,0069 ml </p><p>0,0069 ml</p>",--,--,--,--
852,LC-661,--,--,Volumen,"Buretas de vidrio",--,"<p>0,0020 ml </p><p>0,0028 ml </p><p>0,0030 ml </p><p>0,0058 ml </p><p>0,0069 ml </p><p>0,017 ml </p><p>0,033 ml</p>",--,--,--,--
852,LC-662,--,--,Volumen,"Tubos centrífugos",--,"<p>0,0060 ml </p><p>0,010 ml</p><p> 0,013 ml </p><p>0,010 ml </p><p>0,033 ml </p><p>0,033 ml </p><p>0,060 ml </p><p>0,15 ml </p><p>0,33 ml </p><p>0,33 ml</p>",--,--,--,--
852,LC-663,--,--,Volumen,"Conos Imhoff",--,"<p>0,033 ml </p><p>0,13 ml </p><p>0,29 ml </p><p>0,46 ml </p><p>2,0 ml</p>",--,--,--,--
852,LC-664,--,--,Volumen,Picnómetro,--,"<p>1,1 μl</p><p>1,1 μl</p><p>1.1 μl</p><p>1,2 μl</p><p>1,4 μl</p><p>2,3 μl</p><p>3,9 μl</p>",--,--,--,--
852,LC-665,--,--,Volumen,Dispensadores,--,"<p>0,28 μl </p><p>0,28 μl</p><p>0,33 μl</p><p>0,28 μl</p><p>0,54 μl</p><p>0,54 μl</p><p>0,54 μl</p><p>0,55 μl</p><p>0,57 μl</p><p>1,0 μl</p><p>1,9 μl</p>",--,--,--,--
852,LC-666,--,--,Volumen,"Buretas tipo pistón",--,"<p>0,47 μl </p><p>0,47 μl </p><p>0,47 μl </p><p>0,48 μl </p><p>0,83 μl </p><p>0,98 μl </p><p>1,9 μl</p>",--,--,--,--
852,LC-667,--,--,Volumen,"Pipeta de pistón",--,"<p>0,28 μl </p><p>0,28 μl </p><p>0,28 μl </p><p>0,28 μl </p><p>0,34 μl </p><p>0,88 μl </p><p>1,0 μl </p><p>3,1 μl </p><p>6,2 μl</p>",--,--,--,--
852,LC-668,--,--,Volumen,Dilutores,--,"<p>0,28 μl </p><p>0,28 μl </p><p>0,28 μl </p><p>0,28 μl </p><p>0,34 μl </p><p>0,54 μl </p><p>0,54 μl </p><p>0,55 μl </p><p>0,57 μl </p><p>1,0 μl </p><p>1,9 μl</p>",--,--,--,--
852,LC-669,--,--,Masa,"Pesas de clase F1,Pesas de clase F2,Pesas clase M1 o inferiores",--,"<p>F1</p><p>0,000014 g</p><p>0,000014 g</p><p>0,000019 g</p><p>0,000017 g</p><p>0,000019 g</p><p>0,000025 g</p><p>0,000025 g</p><p>0,000032 g</p><p>0,000049 g</p><p>0,00025 g</p><p>0,0012 g</p><p><br></p><p>F2</p><p>0,000013 g</p><p>0,000013 g</p><p>0,000013 g</p><p>0,000013 g</p><p>0,000013 g</p><p>0,000014 g</p><p>0,000020 g</p><p>0,001 g</p><p><br></p><p>M1</p><p>0,0060 g</p><p>0,0089 g</p><p>0,084 g</p>",--,--,--,--
852,LC-670,--,--,Vacío,"Indicadores de Vacío (vacuómetros) Tipo Bourdon Vacío Análogos / Digitales",--,"<p>0,05 kPa</p><p>0,010 psi</p>",--,--,--,--
852,LC-671,--,--,Vacío,"Indicadores de Vacío (vacuómetros) tipo Bourdon, Medidores de Presión diferencial Análogos / Digitales",--,"<p>0,05 kPa</p><p>0,010 psi</p>",--,--,--,--
852,LC-672,--,--,Volumen,"Trampas de agua",--,"<p>Redonda </p><p>0,0051 ml </p><p>0,0088 ml </p><p>0,023 ml </p><p><br></p><p>Cónica </p><p>0,014 ml </p><p>0,023 ml </p><p>0,014 ml </p><p>0,023 ml</p>",--,--,--,--
852,LC-673,--,--,Temperatura,"Calibradores Temperatura Multicalibradores y Simuladores (Tipo K) (Generador)",--,"<p>1,1 °C</p><p>0,96 °C</p><p>0,96 °C</p><p>0,96 °C</p><p>1,1 °C</p><p>1,1 °C</p>",--,--,--,--
852,LC-674,--,--,Temperatura,"Termómetros Bimetálicos (Bloques secos Patrón con sensor)",--,"<p>0,18 °C</p><p>0,28 °C</p><p>0,36 °C</p><p>0,65 °C</p>",--,--,--,--
852,LC-675,--,--,Temperatura,"Termómetros Bimetálicos con Bloques secos Patrón sin sensor",--,"<p>0,42 °C</p><p>1,1 °C</p><p>0,71 °C</p><p>1,2 °C</p>",--,--,--,--
852,LC-676,--,--,Temperatura,"Termómetros Bimetálicos con Bloques secos Patrón sin sensor",--,"<p>0,16 °C</p><p>0,16 °C</p><p>0,14 °C</p><p>0,22 °C</p><p>0,24 °C</p><p>0,35 °C</p><p>0,58 “C</p><p>0,79 °C</p><p>0,79 °C</p><p>1,1 °C</p>",--,--,--,--
852,LC-677,--,--,"Presión neumática","Indicadores de Presión (manómetros) Tipo Bourdon, Manómetros Analógicos y Digitales",--,"<p>0,11 kPa</p><p>0,02 psi</p><p>0,11 kPa</p><p>0,02 psi</p><p>0,35 kPa</p><p>0,05 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,0 kPa</p><p>0,29 psi</p>",--,--,--,--
852,LC-678,--,--,"Presión hidráulica","Indicadores de Presión (manómetros) Tipo Bourdon, Manómetros Analógicos y Digitales",--,"<p>0,11 kPa</p><p>0,02 psi</p><p>0,11 kPa</p><p>0,02 psi</p><p>0,35 kPa</p><p>0,05 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,6 kPa</p><p>0,37 psi</p><p>4,1 kPa</p><p>0,59 psi</p><p>8,1 kPa</p><p>1,2 psi</p>",--,--,--,--
852,LC-679,--,--,"Presión neumática","Registradores cartográficos de presión analógicos y digitales de clase 0,2 o inferior.",--,"<p>4,0 kPa</p><p>0,58 psi</p><p>4,0 kPa</p><p>0,58 psi</p><p>20 kPa</p><p>2,9 psi</p><p>80 kPa</p><p>12 psi</p><p>160 kPa</p><p>23 psi</p>",--,--,--,--
852,LC-680,--,--,"Presión hidráulica","Registradores cartográficos de presión analógicos y digitales de clase 0,2 o inferior.",--,"<p>4,0 kPa</p><p>0,58 psi</p><p>4,0 kPa</p><p>0,58 psi</p><p>20 kPa</p><p>2,9 psi</p><p>80 kPa</p><p>12 psi</p><p>160 kPa</p><p>23 psi</p><p>200 kPa</p><p>29 psi</p><p>400 kPa</p><p>58 psi</p>",--,--,--,--
852,LC-681,--,--,Temperatura,"Termómetros Digitales Registradores de temperatura cartográficos, Controladores de temperatura Termohigrómetros, Data loggers, Módulos para
TCK, Termómetros ambientales con sensor,
Calibradores, Multicalibradores, TCK, RTD s,
(Bloques secos Patrón con y sin sensor)",--,"<p>0,18 °C</p><p>0,28 °C</p><p>0,36 °C</p><p>0,65 °C</p>",--,--,--,--
852,LC-682,--,--,Temperatura,"Transmisores de Temperatura con o sin display.
(Con Bloque seco)",--,"<p>0,16 ° C</p><p>0,14 °C</p><p>0,14°C</p><p>0,22 °C</p><p>0,24 °C</p><p>0,35 °C</p><p>0,58 °C</p><p>0,79 °C</p><p>0,79 °C</p><p>1,1 °C</p>",--,--,--,--
852,LC-683,--,--,Temperatura,"Calibradores Temperatura Multicalibradores y Simuladores (Tipo K) (Medidor)",--,"<p>1,0 °C</p><p>1,2 °C</p><p>1,0 °C</p><p>1,0 °C</p><p>1,1 °C</p><p>1,1 °C</p>",--,--,--,--
852,LC-684,--,--,Temperatura,"Calibradores Temperatura Multicalibradores y Simuladores (Tipo J) (Medidor)",--,"<p>1,0 °C</p><p>1,0 °C</p><p>1,0 °C</p><p>0,99 °C</p><p>1,0 °C</p><p>1,0 °C</p>",--,--,--,--
852,LC-685,--,--,Temperatura,"Calibradores Temperatura Multicalibradores y Simuladores (Tipo J) (Generador)",--,"<p>0,95 °C</p><p>1,0 °C</p><p>1,0 °C</p><p>1,0 °C</p><p>1,0 °C</p><p>1,0 °C</p>",--,--,--,--
852,LC-686,--,--,Masa,"Balanzas clase I,Balanzas clase II,Balanzas clase III",--,"<p>58 mg</p><p>0,29 g</p><p>0,57 g</p><p>1,2 g</p>",--,--,--,--
852,LC-687,--,--,Masa,"Balanzas clase I,Balanzas clase II,Balanzas clase III",--,"<p>5,8 mg</p><p>12 mg</p>",--,--,--,--
852,LC-688,--,--,Masa,"Balanzas de: Clase III exactitud media y Clase IIII Exactitud Ordinaria.",--,"<p>0,058 kg</p><p>0,31 kg</p><p>0,58 kg</p><p>0,68 kg</p><p>0,91 kg</p>",--,--,--,--
852,LC-689,--,--,Masa,"Balanzas clase I,Balanzas clase II,Balanzas clase III",--,"<p>0,18 mg</p><p>0,19 mg</p><p>0,60 mg</p><p>5,8 mg</p>",--,--,--,--
852,LC-690,--,--,"Presión hidráulica","Transmisores de presión con salida eléctrica",--,"<p>0,11 kPa</p><p>0,02 psi</p><p>0,11 kPa</p><p>0,02 psi</p><p>0,35 kPa</p><p>0,05 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,6 kPa</p><p>0,37 psi</p><p>4,1 kPa</p><p>0,59 psi</p><p>8,1 kPa</p><p>1,2 psi</p>",--,--,--,--
852,LC-691,--,--,"Presión neumática","Transmisores de presión con salida eléctrica",--,"<p>0,13 kPa</p><p>0,02 psi</p><p>0,13 kPa</p><p>0,02 psi</p><p>0,35 kPa</p><p>0,05 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,0 kPa</p><p>0,29 psi</p>",--,--,--,--
852,LC-692,--,--,Volumen,"Recipientes Volumétricos Metálicos por el método volumétrico.",--,"<p>(0,0026 a 0,40) L</p><p>(0,00069 a 0,11) gal</p>",--,--,--,--
852,LC-693,--,--,"Presión neumática","Indicadores de Presión (manómetros) Tipo Bourdon, Manómetros Analógicos y Digitales",--,"<p>0,11 kPa</p><p>0,02 psi</p><p>0,11 kPa</p><p>0,02 psi</p><p>0,35 kPa</p><p>0,05 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,0 kPa</p><p>0,29 psi</p>",--,--,--,--
852,LC-694,--,--,"Presión hidráulica","Indicadores de Presión (manómetros) Tipo Bourdon, Manómetros Analógicos y Digitales",--,"<p>0,11 kPa</p><p>0,02 psi</p><p>0,11 kPa</p><p>0,02 psi</p><p>0,35 kPa</p><p>0,05 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,6 kPa</p><p>0,37 psi</p><p>4,1 kPa</p><p>0,59 psi</p><p>8,1 kPa</p><p>1,2 psi</p>",--,--,--,--
852,LC-695,--,--,Temperatura,"Termómetros de Columna de Líquido en Vidrio y Bimetálicos",--,"<p>0,11 °C</p><p>0,091</p><p>0,093 °C</p><p>0,19 °C</p>",--,--,--,--
852,LC-696,--,--,"Presión hidráulica","Transmisores de presión con salida eléctrica",--,"<p>0,11 kPa</p><p>0,02 psi</p><p>0,11 kPa</p><p>0,02 psi</p><p>0,35 kPa</p><p>0,05 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,6 kPa</p><p>0,37 psi</p><p>4,1 kPa</p><p>0,59 psi</p><p>8,1 kPa</p><p>1,2 psi</p>",--,--,--,--
852,LC-697,--,--,"Presión neumática","Transmisores de presión con salida eléctrica",--,"<p>0,13 kPa</p><p>0,02 psi</p><p>0,13 kPa</p><p>0,02 psi</p><p>0,35 kPa</p><p>0,05 psi</p><p>2,0 kPa</p><p>0,29 psi</p><p>2,0 kPa</p><p>0,29 psi</p>",--,--,--,--
111,LC-698,--,--,Temperatura,Termohigrómetros,--,"<p class="ql-align-center">1,3 °C</p><p class="ql-align-center">0,9 °C</p><p class="ql-align-center">1,0 °C</p>",--,--,--,--
111,LC-699,--,--,Humedad,Termohigrómetros,--,"<p class="ql-align-center"><span style="color: rgb(34, 34, 34);">2,5 %</span></p><p class="ql-align-center"><span style="color: rgb(34, 34, 34);">3,0 %</span></p><p class="ql-align-center"><span style="color: rgb(34, 34, 34);">3,2 %</span></p>",--,--,--,--
111,LC-700,--,--,"Presión neumática","Manómetros analógicos con exactitud >= 2%",--,"<p class="ql-align-center">12 kPa</p>",--,--,--,--
111,LC-701,--,--,"Presión neumática","Manómetros analógicos con exactitud >= 2%",--,"<p class="ql-align-center">12 kPa</p>",--,--,--,--
111,LC-702,--,--,Masa,"Balanzas clase I,Balanzas clase II,Balanzas clase III,Balanzas clase IIII",--,"<p><br></p><p><br></p><p><br></p><p><br></p><p><br></p><p>58 µg</p><p>84 µg + 3,5 µg/g</p><p>24 µg + 4,3 µg/g</p><p><br></p><p><br></p><p><br></p><p><br></p><p>58 mg</p><p>0,81 mg + 0,0012 mg/g</p><p>0,48 mg + 0,0037 mg/g</p><p><br></p><p><br></p><p>5,8 mg</p><p>8,2 mg + 0,0002 mg/g</p><p>7,4 mg + 0,002 mg/g</p><p><br></p><p><br></p><p><br></p><p>0,58 g</p><p>0,82 g</p><p>0,45 g + 0,17 g/kg</p><p>-0,27 g + 0,20 g/kg</p>",--,--,--,--
111,LC-703,--,--,Masa,"Balanzas clase I,Balanzas clase II,Balanzas clase III,Balanzas clase IIII",--,"<p><br></p><p>5,8 mg</p><p>&nbsp;</p><p><br></p><p><br></p><p><br></p><p>7,9 mg + 0.0032 mg/g&nbsp;</p><p>25 mg + 0.0072 mg/g</p><p>68 mg + 0.0072 mg/g</p><p><br></p><p><br></p><p>5,8 mg</p><p>&nbsp;</p><p><br></p><p><br></p><p>8,2 g&nbsp;</p><p>7,4 g + 0,009 g/kg&nbsp;</p><p>4,0 g + 0,17 g/kg</p><p><br></p><p><br></p><p class="ql-align-center"><br></p><p><br></p><p><br></p><p><br></p><p class="ql-align-center"><br></p>",--,--,--,--
111,LC-704,--,--,Presión,"Medidores de presión diferencial análogos,Medidores de presión diferencial digitales",--,"<p><span style="color: black;">2,6 Pa</span></p>",--,--,--,--
53,LC-705,--,--,"Temperatura por comparación","Calibración de Termómetros Bimetálicos,Calibración de Termómetros digitales con sensores RTD, termisores y termopares.",--,"<p class="ql-align-center">RTD [°C]</p><p class="ql-align-center"> 0.054</p><p class="ql-align-center">0.055</p><p class="ql-align-center">0.057</p><p class="ql-align-center">0.12</p><p class="ql-align-center">0.12</p><p class="ql-align-center">Temopares [°C]</p><p class="ql-align-center"> 0.5</p><p class="ql-align-center"> 0.62</p><p class="ql-align-center">0.62</p><p class="ql-align-center">0.12</p><p class="ql-align-center">0.12</p><p class="ql-align-center">Bimetálicos [°C]</p><p class="ql-align-center">0.92</p>",--,--,--,--
53,LC-706,--,--,"Temperatura por comparación","Calibración de Termómetros Bimetálicos,Calibración de Termómetros digitales con sensores RTD, termisores y termopares.",--,"<p>RTD [°C]</p><p class="ql-align-center">0.054</p><p class="ql-align-center">0.055</p><p class="ql-align-center">0.057</p><p class="ql-align-center">0.12</p><p class="ql-align-center">0.12</p><p class="ql-align-center">Temopares [°C]</p><p class="ql-align-center">0.5</p><p class="ql-align-center">0.62</p><p class="ql-align-center">0.62</p><p class="ql-align-center">0.12</p><p class="ql-align-center">0.12</p><p class="ql-align-center">Bimetálicos [°C]</p><p class="ql-align-center">0.92</p>",--,--,--,--
53,LC-707,--,--,"Temperatura y Humedad Relativa","Calibración de Termohigrómetros,  Termómetros de Interiores y Dataloggers,Hidrómetros",--,"<p>Humedad [%HR]</p><p class="ql-align-center">1.9</p><p class="ql-align-center">3.0</p><p class="ql-align-center">3.5</p><p class="ql-align-center">Temperatura [°C]</p><p class="ql-align-center">1.1</p><p class="ql-align-center">1.1</p><p class="ql-align-center">1.1</p><p class="ql-align-center"><br></p>",--,--,--,--
53,LC-708,--,--,Masa,"INSTRUMENTOS PARA PESAR DE FUNCIONAMIENTO NO AUTOMÁTICO,(Excepto Silos)",--,"<p class="ql-align-center">1 kg</p><p class="ql-align-center">1 kg</p><p class="ql-align-center">1 kg</p><p class="ql-align-center">1 kg</p><p class="ql-align-center">1 kg</p><p class="ql-align-center">3 kg</p><p class="ql-align-center">3 kg</p>",--,--,--,--
53,LC-709,--,--,Masa,"INSTRUMENTOS PARA PESAR DE FUNCIONAMIENTO NO AUTOMÁTICO,(Excepto Silos)",--,"<p>0,000013 g</p><p>0,000013 g</p><p>0,000063 g</p><p>0,000063 g</p><p>0,00065 g</p><p>0,00065 g</p><p>0,00065 g</p><p>0,00065 g</p><p>0,0065 g</p><p>0,0065 g</p><p>0,0065 g</p><p>0,065 g</p><p>0,065 g</p><p>0,065 g</p><p>0,065 g</p><p>0,065 g</p><p>0,00064 kg</p><p>0,032 kg</p><p>0,0065 kg</p><p>0,0065 kg</p><p>0,013 kg</p><p>0,032 kg</p><p>0,065 kg</p><p>0,12 kg</p><p>0,32 kg</p>",--,--,--,--
53,LC-710,--,--,Masa,"INSTRUMENTOS PARA PESAR DE FUNCIONAMIENTO NO AUTOMÁTICO,(Excepto Silos)",--,"<p>7 kg</p><p>8 kg</p><p>18 kg</p><p>19 kg</p><p>20 kg</p><p>30 kg</p><p>40 kg</p>",--,--,--,--
53,LC-711,--,--,Masa,"Instrumento para pesar de funcionamiento no automático,silos",--,"<p>1 kg</p><p>1 kg</p><p>1 kg</p><p>1 kg</p><p>1 kg</p><p>3 kg</p><p>3 kg</p>",--,--,--,--
53,LC-712,--,--,Masa,"INSTRUMENTOS PARA PESAR DE FUNCIONAMIENTO NO AUTOMÁTICO,silos",--,"<p>0,000013 g</p><p>0,000013 g</p><p>0,000063 g</p><p>0,000063 g</p><p>0,00065 g</p><p>0,00065 g</p><p>0,00065 g</p><p>0,00065 g</p><p>0,0065 g</p><p>0,0065 g</p><p>0,0065 g</p><p>0,065 g</p><p>0,065 g</p><p>0,065 g</p><p>0,065 g</p><p>0,065 g</p><p>0,00064 kg</p><p>0,032 kg</p><p>0,0065 kg</p><p>0,0065 kg</p><p>0,013 kg</p><p>0,032 kg</p><p>0,065 kg</p><p>0,12 kg</p><p>0,32 kg</p>",--,--,--,--
53,LC-713,--,--,Masa,"INSTRUMENTOS PARA PESAR DE FUNCIONAMIENTO NO AUTOMÁTICO,silos",--,"<p>7 kg</p><p>8 kg</p><p>18 kg</p><p>19 kg</p><p>20 kg</p><p>30 kg</p><p>40 kg</p>",--,--,--,--
53,LC-714,--,--,Masa,"CLASE F1",--,"<p>0,30 mg</p><p>0,16 mg</p><p>0,10 mg</p><p>0,080 mg</p><p>0,060 mg</p><p>0,050 mg</p><p>0,040 mg</p><p>0,030 mg</p><p>0,025 mg</p><p>0,020 mg</p><p>0,016 mg</p><p>0,012 mg</p>",--,--,--,--
53,LC-715,--,--,Masa,"CLASE F2 O INFERIORES",--,"<p>100 mg</p><p>25 mg</p><p>10 mg</p><p>5.0 mg</p><p>2.5 mg</p><p>1.0 mg</p><p>0,50 mg</p><p>0,30 mg</p><p>0,25 mg</p><p>0,20 mg</p><p>0,16 mg</p><p>0,12 mg</p><p>0,10 mg</p><p>0,080 mg</p><p>0,060 mg</p><p>0,050 mg</p><p>0,040 mg</p><p>0,030 mg</p><p>0,025 mg</p><p>0,020 mg</p><p>0,020 mg</p><p>0,020 mg</p>",--,--,--,--
53,LC-716,--,--,Masa,"CLASE M1 O INFFERIORES",--,"<p>160 mg</p>",--,--,--,--
53,LC-717,--,--,Masa,"CLASE M2 O INFERIORES",--,"<p>2,5E+4 mg</p>",--,--,--,--
131,LC-718,--,--,"Presión neumática","Registradores cartográficos de presión analógicos,Registradores cartográficos de presión digitales,Manómetros analógicos con exactitud ≥0.25% FS,Manómetros digitales con exactitud ≥0.25% FS,Transductor de presión con indicador digital",--,"<p>± 1,3 kPa</p><p>± 0,19 psi</p>",--,--,--,--
