OnaSiglas,IdOrganizacion,OrgFechaRegistro,OrgNombreComercial,OrgRazonSocial,OrgCodigoAcreditacion,OrgPais,OrgCiudad,OrgDireccion,OrgWeb,orgCorreo,orgTelefono,OrgEstadoAcreditado,OrgEsquemaAcreditado,OrgNormaAcreditada,OrgReconocimiento,OrgFechaEfectivaAcreditacion,OrgPeriodoVigencia,OrgFechaActualizacion,OrgUrlCertificado
SAE,984,--,"LABORATORIO METROSENS CIA. LTDA.","LABORATORIO METROSENS CIA. LTDA.","SAE LC 17-002",Ecuador,Quito,"Pasaje Cicaos S2-51 y Manuel Orozco (Urbanización Jardín del Valle)",NULL,123wburbano@metrosens.com.ec,"02 3018 -1001",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-05-30 10:30:17","https://sisac.acreditacion.gob.ec/storage/users/xsanchez1892023/accreditation_application/1900/pdf_actives_scopes/2024_05_30_15_30_17_Alcances_E - SAE LCA 16 . 005_20240530_153004.pdf"
SAE,317,--,"LABORATORIO OSP","FACULTAD DE CIENCIAS QUIMICAS DE LA UNIVERSIDAD CENTRAL DEL ECUADOR","SAE LEN 04-002",Ecuador,Quito,"FRANCISCO VITERI S/N Y GILBERTO GATTO SOBRAL",NULL,123fcq.osp@uce.edu.ec,"+593 2-250-2456",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-04-30 09:25:15","https://sisac.acreditacion.gob.ec/storage/users/osp2004/accreditation_application/1057/pdf_actives_scopes/2024_04_30_14_25_15_Alcances_OAE PLE 1E 03 001_20240430_142503.pdf"
SAE,277,--,"Laboratorio PROTAL","Empresa Pública de Servicios ESPOL - TECH E.P.","SAE LEN 05-009",Ecuador,Guayaquil,"Campus Gustavo Galindo KM 30.5 Vía Perimetral. Referencia: Contiguo a la Ciudadela Santa Cecilia.",NULL,123gbajana@espol.edu.ec,"+593 4-226-9733",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-04-19 10:19:41","https://sisac.acreditacion.gob.ec/storage/users/labprotal/accreditation_application/1042/pdf_actives_scopes/2024_04_19_15_19_41_Alcances_OAE PLE 1E 03 008_20240419_151934.pdf"
SAE,1021,--,"Laboratorio Qtest","Laboratorio Electromecánico Qtest S.A.S.","SAE LEN 23-011",Colombia,Envidado,"Kilómetro 17 vía Las Palmas - Parque Industrial Manantiales",NULL,123qtest@qtest.com.co,"+57 604 4488877",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Internacional,--,--,"2024-02-07 04:28:59",https://sisac.acreditacion.gob.ec/storage/users/qtest/accreditation_application/1973/pdf_actives_scopes/2024_02_07_09_28_59_Alcances_E-SAE-LEN-23-028_20240207_092846.pdf
SAE,226,--,"LABORATORIO QUÍMICO DEL IIGE","INSTITUTO DE INVESTIGACION GEOLOGICO Y ENERGETICO - LABORATORIO QUIMICO","SAE LEN 20-012",Ecuador,Quito,"Parroquia: IÑAQUITO Barrio: BATAN BAJO Calle: AVENIDA DE LA REPÚBLICA Numero: E 7-263 Interseccion: DIEGO DE ALMAGRO Referencia: FRENTE A FARMACIA MEDICITY Edificio: EDIFICIO SKY Piso: 2",NULL,123francisco.iturra@geoenergia.gob.ec,"+593 2-297-6100",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-05-20 11:30:11","https://sisac.acreditacion.gob.ec/storage/users/quimicoiige/accreditation_application/526/pdf_actives_scopes/2024_05_20_16_30_11_Alcances_E-SAE LEN 19.021_20240520_163004.pdf"
SAE,543,--,"Laboratorio Tier Zentrum","Laboratorio Tier Zentrum S.C.C",NULL,Ecuador,Rumiñahui,"PICHINCHA / RUMIÑAHUI / SANGOLQUI / VIÑEDOS LT-2 Y VENEZUELA",NULL,123infolaboratorio@tier-zentrum.com,"+593 98 780 7542",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-08-01 10:50:42",https://sisac.acreditacion.gob.ec/storage/users/laboratoriotz/accreditation_application/1535/pdf_actives_scopes/2024_08_01_15_50_42_Alcances_E-SAE-LEN-22-029_20240801_155037.pdf
SAE,40,--,"LABORATORIO VETELAB CIA. LTDA","LABORATORIO VETELAB CIA. LTDA","SAE LEN 14-006",Ecuador,Mejí­a,"AV PABLO GUARDERAS Numero: N9-72 Intersección: 10MA TRANSVERSAL",NULL,123myriam@vetelab.com.ec,"+593 2-231-6722",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-11-12 03:26:05","https://sisac.acreditacion.gob.ec/storage/users/vetelab/accreditation_application/1630/pdf_actives_scopes/2024_11_12_08_26_05_Alcances_OAE LE 13-007_20241112_082603.pdf"
SAE,4,--,"Laboratorios AVVE S.A.","Avilés y Vélez "AVVE" Laboratorio de Análisis de Alimentos  S.A.","SAE LEN 05-004",Ecuador,Guayaquil,"Parque Industrial California 1, Calle: Arq. Modesto Luque Rivadeneira, Edificio Comercial 3, Local 4 A, Km 11 ½, Vía a Daule.",NULL,123investigacion.desarrollo@laboratoriosavve.com,"+593 4-210-3206",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-06-25 06:15:15","https://sisac.acreditacion.gob.ec/storage/users/0991265465001/accreditation_application/1412/pdf_actives_scopes/2024_06_25_11_15_15_Alcances_OAE PLE 1E 03 012_20240625_111504.pdf"
SAE,297,--,"LABORATORIOS CLINICOS PAZMIÑO NARVAEZ","CORPORACION MEDICA PAZMIÑO NARVAEZ CIA LTDA","SAE LCL 14-001",Ecuador,Quito,"HNOS. PAZMIÑO N14B Y AV. GRAN COLOMBIA",NULL,123calidad@corporacionpaznar.com,2569911,Acreditado,CLÍNICOS,"ISO 15189:2012",Nacional,--,--,"2024-08-29 10:48:46",https://sisac.acreditacion.gob.ec/storage/users/labpaznar/accreditation_application/385/pdf_actives_scopes/2024_08_29_15_48_46_Alcances_OAE-LCl-13-001_20240829_154840.pdf
SAE,244,--,"LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA.","LABORATORIOS MSV ANALISIS DE ALIMENTOS, AGUAS Y SUELOS MSVLAB CIA. LTDA.","SAE LEN 16-018",Ecuador,Cuenca,"AV DE LAS AMERICAS S/N Y TURUHUIACO",NULL,123sandraegm@hotmail.com,"+593 99 535 4172",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-05-22 04:50:13","https://sisac.acreditacion.gob.ec/storage/users/sguaraca2016/accreditation_application/533/pdf_actives_scopes/2024_05_22_09_50_13_Alcances_E - SAE LEN 16 . 005_20240522_095005.pdf"
SAE,1023,--,"Laboratoro Qtest - Calibraciones","Laboratorio Electromecánico Qtest S.A.S.","SAE LC 23-006",Colombia,Envigado,"Kilómetro 17 vía Las Palmas - Parque Industrial Manantiales",NULL,123carolina.londono@qtest.com.co,"+57 604 4488877",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Internacional,--,--,"2024-02-07 04:30:21",https://sisac.acreditacion.gob.ec/storage/users/qtest/lac/accreditation_application/1974/pdf_actives_scopes/2024_02_07_09_30_21_Alcances_E-SAE-LCA-23-008_20240207_093013.pdf
SAE,582,--,LACQUANALISIS,"LACQUANALISIS S.A.","SAE LEN 11-010",Ecuador,Ambato,"Av. Rodrigo Pachano s/n y Montalvo",NULL,123gerencia@lacquanalisis.com,"+593 3-242-0106",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 11:14:12","https://sisac.acreditacion.gob.ec/storage/users/lacqua/accreditation_application/1299/pdf_actives_scopes/2024_02_07_16_14_12_Alcances_OAE LE 11-007_20240207_161404.pdf"
SAE,413,--,LAMBDA,"LAMBDACOUSTIC LABORATORIES S.A.","SAE LEN 19-002",Ecuador,Quito,"Héctor Chica Oe1 - 202 y Segundo Chimborazo",NULL,123ventas@lambda.com.ec,"+593 99 440 4549",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-10-23 05:58:16","https://sisac.acreditacion.gob.ec/storage/users/lambda/accreditation_application/1799/pdf_actives_scopes/2024_10_23_10_58_16_Alcances_E - SAE LEN 18 .004_20241023_105815.pdf"
SAE,309,--,"LEAL IMPORTACIONES CIA. LTDA.","LUIS EDUARDO ALBAN LOPEZ LEAL IMPORTACIONES COMPAÑIA LIMITADA","SAE LC 21-002",Ecuador,Quito,"Barrio: CAROLINA Calle: AV. MARIANA DE JESUS Número: E7-8 Intersección: LA PRADERA Edificio: BUSINESS PLUS LA PRADERA Número de oficina: 806 Referencia: TRAS DEL EDIFICIO DE MOVISTAR",NULL,123ventas@lealimportaciones.com,+5932236527,Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 11:34:08","https://sisac.acreditacion.gob.ec/storage/users/leal2022/accreditation_application/607/pdf_actives_scopes/2024_02_07_16_34_08_Alcances_E-SAE LCA 21.003_20240207_163403.pdf"
SAE,302,--,LEGEMESA,"LABORATORIO GEOLOGICO MINERO AMBIENTAL","SAE LEN 22-005",Ecuador,Guayaquil,"LOT. Ind. INMACONSA Calle: Las Acacias 10-2 y Cedros",NULL,123contacto@legemesa.com,"+593 4-211-3426",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-08-08 07:26:12","https://sisac.acreditacion.gob.ec/storage/users/legelab/accreditation_application/1450/pdf_actives_scopes/2024_08_08_12_26_12_Alcances_E-SAE LEN 21.007_20240808_122605.pdf"
SAE,170,--,"LENOR ECUADOR","Lenor Ecuador Cia. Ltda.","SAE CP 15-001",Ecuador,Quito,"Manuel Sotomayor E17-152 y Flores Jijón",NULL,123ricardo.rojas@lenorgroup.com,"+593 96 743 5564",Acreditado,PRODUCTOS,"NTE INEN-ISO/IEC 17065",Nacional,--,--,"2024-02-07 11:24:18",https://sisac.acreditacion.gob.ec/storage/users/lenor.ecuador/accreditation_application/1309/pdf_actives_scopes/2024_02_07_16_24_18_Alcances_EXP-OAE-14-031_20240207_162405.pdf
SAE,1005,--,"LENOR ECUADOR (organismo de inspección)","LENOR ECUADOR CIA. LTDA.","SAE OI 15-004",Ecuador,Quito,"Manuel Sotomayor E17-152 y Flores Jijón",NULL,123suyay.avila@lenorgroup.com,"+593 2-600-9404",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-10-09 06:16:05","https://sisac.acreditacion.gob.ec/storage/users/lenor.ec.oi/accreditation_application/175/pdf_actives_scopes/2024_10_09_11_16_05_Alcances_OAE OI 14-031_20241009_111603.pdf"
SAE,519,--,"LENOR SRL","LENOR SRL","SAE CSGAS 23-001",Argentina,"BUENOS AIRES","FRAGA 979 CIUDAD AUTONOMA BUENOS AIRES",NULL,123info@lenorcert.com,"+54 11 4555-4001",Acreditado,"SISTEMAS DE GESTIÓN ANTISOBORNO","ISO/IEC 17021-1, ISO/IEC TS 17021-9",Internacional,--,--,"2024-02-07 11:30:15",https://sisac.acreditacion.gob.ec/storage/users/lenorargecua22/accreditation_application/1157/pdf_actives_scopes/2024_02_07_16_30_15_Alcances_E-SAE-CSGAS-22-001_20240207_163009.pdf
SAE,295,--,LIAA-GADMA,"GOBIERNO AUTONOMOS DESCENTRALIZADO MUNICIPALIDAD DE AMBATO","SAE LEN 16-017",Ecuador,Ambato,"Av. ATAHUALPA Y RIO CUTUCHI",NULL,123jnunez@ambato.gob.ec,032997800,Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-08-13 09:59:08","https://sisac.acreditacion.gob.ec/storage/users/jnunez22/accreditation_application/594/pdf_actives_scopes/2024_08_13_14_59_08_Alcances_E - SAE LEN 16 . 001_20240813_145902.pdf"
SAE,418,--,LIVEXLAB,"LABORATORIO DE DIAGNOSTICO LIVEXLAB CIA LTDA.","SAE LEN 15-008",Ecuador,Quito,"Calle Carlos Alvarado N50-09 y de los Alamos",NULL,123andiazm@livex.com.ec,2411637,Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 04:28:25","https://sisac.acreditacion.gob.ec/storage/users/tmontes123/accreditation_application/1216/pdf_actives_scopes/2024_02_07_09_28_25_Alcances_OAE LE 14-104_20240207_092819.pdf"
SAE,1094,--,"LIX TESTING S.A. NDT SERVICE COMPANY","LIXTESTING S.A.","SAE OI 24-004",Ecuador,"Francisco de Orellana","FRANCISCO DE ORELLANA KM9 VÍA COCA-LAGO AGRIO",NULL,123operaciones@lixtesting-ec.com,"+593 99 945 5430",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-10-15 04:50:05",https://sisac.acreditacion.gob.ec/storage/users/zliang2024/accreditation_application/2294/pdf_actives_scopes/2024_10_15_09_50_05_Alcances_E-SAE-OI-24-004_20241015_095003.pdf
SAE,111,--,LOGINCEN,"CENTAURO LOGÍSTICA ECUADOR LOGINCEN S.A.","SAE LC 22-004",Ecuador,Guayaquil,"KM 2.5 AUTOPISTA DURAN BOLICHE",NULL,123dir.logincen.ec@gmail.com,"+593 4-281-5910",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 03:35:16",https://sisac.acreditacion.gob.ec/storage/users/logincen/accreditation_application/1660/pdf_actives_scopes/2024_02_07_08_35_16_Alcances_E-SAE-LCA-21-002_20240207_083509.pdf
SAE,97,--,LUBRISA,"LUBRICANTES INTERNACIONALES S.A. LUBRISA","SAE LEN 15-013",Ecuador,Durán,"Cuenca 602 y Guillermo Davis",NULL,123ivanova@lubrisa.com,"+593 4-380-3880",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 11:32:09","https://sisac.acreditacion.gob.ec/storage/users/ivanova2021/accreditation_application/556/pdf_actives_scopes/2024_02_07_16_32_09_Alcances_SAE LE 15 - 013_20240207_163204.pdf"
SAE,417,--,"MANCOMUNIDAD DE MUNICIPALIDADES DEL SUROCCIDENTE DE LA PROVINCIA DE LOJA BOSQUE SECO","MANCOMUNIDAD DE MUNICIPALIDADES DEL SUROCCIDENTE DE LA PROVINCIA DE LOJA BOSQUE SECO","SAE LEN 22-002",Ecuador,Celica,"12 de Diciembre SN y Amazonas, junto al Parque Biosaludable",NULL,123laboratorioagua@mbs.gob.ec,"+593 7-265-7041",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 11:36:09","https://sisac.acreditacion.gob.ec/storage/users/labcambs/accreditation_application/1185/pdf_actives_scopes/2024_02_07_16_36_09_Alcances_E–SAE LEN 21-011_20240207_163603.pdf"
SAE,205,--,MAQUISERPE,"MAQUINARIAS Y SERVICIOS PETROLEROS MAQUISERPE CIA LTDA","SAE OI 19-004",Ecuador,"Francisco de Orellana","Km 4 1/2 vía Francisco de Orellana - Lago Agrio",NULL,123qhs-e@maquiserpe.net,"+593 6-286-2370",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-08-08 11:20:25",https://sisac.acreditacion.gob.ec/storage/users/mqsp2022/accreditation_application/1489/pdf_actives_scopes/2024_08_08_16_20_25_Alcances_E-SAE-OI-18-008_20240808_162019.pdf
SAE,1066,--,"Marttlab Laboratorio Ambiental","MARTTLAB LABORATORIO AMBIENTAL S.A.","SAE LEN 24-005",Ecuador,Quito,"Av. Perez Guerrero OE3-66 y Versalles; Edificio Cisneros Oficina 01 piso 2",NULL,123marttlabcompras@gmail.com,"+593 99 275 2524",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-07-03 04:40:12",https://sisac.acreditacion.gob.ec/storage/users/marttlab23/accreditation_application/2048/pdf_actives_scopes/2024_07_03_09_40_12_Alcances_E-SAE-LEN-24-002_20240703_094004.pdf
SAE,11,--,"METASDELECUADOR CIA LTDA","METROLOGOS ASOCIADOS DEL ECUADOR COMPAÑIA DE CALIBRACIÓN.","SAE LC 17-001",Ecuador,Quito,"Quito, Manglaralto S14-300 Y Tomas Guerra (Sector San Bartolo)",NULL,123atencionalcliente@calibraciones-metas.com,"+593 2-308-1467",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 11:56:27","https://sisac.acreditacion.gob.ec/storage/users/otipan789/accreditation_application/1472/pdf_actives_scopes/2024_02_07_16_56_27_Alcances_E - SAE LCA 16 . 003_20240207_165604.pdf"
SAE,131,--,METRICSERV,"SOLUCIONES INDUSTRIALES Y METROLOGICAS METRICSERV CIA. LTDA","SAE LC 22-002",Ecuador,"Francisco de Orellana","AUGUSTO RUEDA Y AGUARICO",NULL,123contabilidad@metricserv.com,"+593 99 206 8356",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-04-26 08:22:22",https://sisac.acreditacion.gob.ec/storage/users/fbarriga2021/accreditation_application/1791/pdf_actives_scopes/2024_04_26_13_22_22_Alcances_E-SAE-LCA-22-002_20240426_132215.pdf
SAE,348,--,"METROLAB S.A.","METROLAB S.A.","SAE LEN 14-004",Ecuador,Guayaquil,"Cdla. La FAE mz.4 villa 5-A, calle Cosme Renella",NULL,123juancruz@metrolabsa.com,"+593 4-229-0730",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-07-18 03:26:29","https://sisac.acreditacion.gob.ec/storage/users/metrolabsa2022/accreditation_application/1375/pdf_actives_scopes/2024_07_18_08_26_29_Alcances_OAE LE 13-001_20240718_082624.pdf"
SAE,568,--,METROLOGIC,"METROLOGIC S.A.","SAE LC 10-004",Ecuador,Quito,"José Arteta y Calisto N68-165 y Av. Machala",NULL,123laboratorio@metrologic.com.ec,3826360,Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-09-11 09:03:28",https://sisac.acreditacion.gob.ec/storage/users/strelles74/accreditation_application/1856/pdf_actives_scopes/2024_09_11_14_03_28_Alcances_OAE-LC-08-002_20240911_140320.pdf
SAE,38,--,Metrologic,"METROLOGIC S.A.","SAE OI 13-012",Ecuador,"Francisco de Orellana","Av. Alejandro Labaca, Km 7 1/2 Vía Lago Agrio",NULL,123inspeccionescalidad@metrologic.com.ec,"+593 6-286-1053",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-04-19 10:28:23","https://sisac.acreditacion.gob.ec/storage/users/strelles73/accreditation_application/1318/pdf_actives_scopes/2024_04_19_15_28_23_Alcances_OAE OI 12 014_20240419_152816.pdf"
SAE,595,--,METROLOGIC,"METROLOGIC S.A.",NULL,Ecuador,Quito,"José Arteta y Calisto N68-165 y Av. Machala",NULL,123calidad123123@metrologic.com.ec,"+593 2-382-6360",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-09-11 09:01:08",https://sisac.acreditacion.gob.ec/storage/users/strelles75/accreditation_application/1408/pdf_actives_scopes/2024_09_11_14_01_08_Alcances_E-SAE-LEN-22-0034_20240911_140101.pdf
SAE,290,--,"MicroBioBase Laboratorio","MICROBIOBASE LABORATORIO CÍA. LTDA.","SAE LEN 18-041",Ecuador,Quito,"Tungurahua E3-118 y Montecristi",NULL,123laboratorio@microbiobase.com,"+593 2-264-4297",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-09-19 10:26:58","https://sisac.acreditacion.gob.ec/storage/users/microbiobase/accreditation_application/1787/pdf_actives_scopes/2024_09_19_15_26_58_Alcances_E - SAE LEN 18 .003_20240919_152651.pdf"
SAE,1219,--,"MINGA S.A.","MINGA S.A.","SAE OI 13-011",Ecuador,Shushufindi,"Sucumbios / Shushufindi / Km. 4 ½ Vía A Shushufindi. Parroquia 7 De Julio.",NULL,123daniel_ligna@minga.ec,"+593 2-224-59233",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-10-01 04:38:16","https://sisac.acreditacion.gob.ec/storage/users/mingasaoi/accreditation_application/613/pdf_actives_scopes/2024_10_01_09_38_16_Alcances_OAE OI 12-008_20241001_093804.pdf"
SAE,179,--,"MINGA S.A.","MINGA S.A.","SAE LC 16-002",Ecuador,Quito,"SUCUMBIOS / SHUSHUFINDI / Km. 4 ½ vía a Shushufindi. Parroquia 7 de julio.",NULL,123pjaguaco@danielcom.com,"+593 2-245-9233",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-07-01 08:25:18","https://sisac.acreditacion.gob.ec/storage/users/mingasa/accreditation_application/491/pdf_actives_scopes/2024_07_01_13_25_18_Alcances_SAE LCA 15-003_20240701_132505.pdf"
SAE,61,--,"MULTIANALITYCA S.A.","MULTIANALITYCA S.A.","SAE LEN 09-008",Ecuador,Quito,"Jorge Erazo N50-109 y Homero Salas",NULL,123calidad@multianalityca.com,"022 330 0247",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-05-01 09:30:14","https://sisac.acreditacion.gob.ec/storage/users/multylab21/accreditation_application/773/pdf_actives_scopes/2024_05_01_14_30_14_Alcances_OAE LE 09-002_20240501_143006.pdf"
SAE,319,--,N/A,"MAYACERT S.A.S.","SAE CP 22-002",Ecuador,Quito,"Machala n70-56 y Belisario Torres",NULL,123ecuador@mayacert.com,"+593 99 971 6518",Acreditado,PRODUCTOS,"NTE INEN-ISO/IEC 17065",Nacional,--,--,"2024-02-07 11:40:16",https://sisac.acreditacion.gob.ec/storage/users/mayacertecuador/accreditation_application/574/pdf_actives_scopes/2024_02_07_16_40_16_Alcances_E-SAE-CP-22-006_20240207_164009.pdf
SAE,14,--,N/A,"DEPROIN S.A.","SAE LEN 13-003",Ecuador,Guayaquil,"Calle: Av. Francisco de Orellana. Número: Villa 1. Intersección: Calle Dr. Eleodoro Alvarado Olea. Manzana: 2224. Referencia: Entrando por el parque de Samanes 7",NULL,123ejumbo@deproinsa.com.ec,"+593 99 252 2235",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-06-20 11:40:32","https://sisac.acreditacion.gob.ec/storage/users/ejumbo/accreditation_application/411/pdf_actives_scopes/2024_06_20_16_40_32_Alcances_OAE LE 12-001_20240620_164014.pdf"
SAE,768,--,N/A,"CERTIFICACIÓN PROFESIONAL DE INSTRUMENTOS CEPROINSA S.A.S.","SAE LC 23-004",Ecuador,"Joya de los Sachas","Vía Mariscal Sucre diagonal calle sintética, vía al cementerio central de La Joya de los Sachas",NULL,123gerencia@ceproinsa.com,"+593 98 928 9517",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 03:38:32",https://sisac.acreditacion.gob.ec/storage/users/cpr2023/accreditation_application/1503/pdf_actives_scopes/2024_02_07_08_38_32_Alcances_E-SAE-LCA-23-005_20240207_083823.pdf
SAE,103,--,N/A,"VYMME S.A.","SAE LEN 24-006",Ecuador,Samborondón,"Samborondón, Km 45 Vía Durán Tambo Frente Bodegas Plastigama",NULL,123victorchangzea@gmail.com,"+593 99 413 7685",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-07-10 03:51:58",https://sisac.acreditacion.gob.ec/storage/users/vymme2021/accreditation_application/1823/pdf_actives_scopes/2024_07_10_08_51_58_Alcances_E-SAE-LEN-23-0034_20240710_085152.pdf
SAE,224,--,N/A,"AGRORUM S.A.","SAE LEN 19-015",Ecuador,Guayaquil,"Av. San Jorge #205 entre calle Primera y Segunda",NULL,123cesar.ponce@agrorum.net,"+593 4-269-0009",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-06-18 10:03:30","https://sisac.acreditacion.gob.ec/storage/users/agrorumsg/accreditation_application/550/pdf_actives_scopes/2024_06_18_15_03_30_Alcances_E-SAE-LEN 19.010_20240618_150318.pdf"
SAE,850,--,N/A,"NONAMETRICA CIA. LTDA.","SAE LC 24-006",Ecuador,Quito,"Agua Clara OE4-209 y Manantial",NULL,123marketing@nonametrica.com,"+593 99 922 9881",Acreditado,CALIBRACIÓN,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-08-26 06:46:11",https://sisac.acreditacion.gob.ec/storage/users/nonametrica/accreditation_application/1636/pdf_actives_scopes/2024_08_26_11_46_11_Alcances_E-SAE-LCA-23-0011_20240826_114603.pdf
SAE,305,--,N/A,"LABORATORIO METROSENS CIA. LTDA.",NULL,Ecuador,Quito,"Pasaje Cicaos S2-51 y Manuel Orozco, 2do. piso Urbanización Jardín del Valle",NULL,123yandrango@metrosens.com.ec,"+593 2-318-1001",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-11-18 06:47:39",https://sisac.acreditacion.gob.ec/storage/users/xsanchez1342022/accreditation_application/1908/pdf_actives_scopes/2024_11_18_11_47_39_Alcances_E-SAE-OI-23-005_20241118_114737.pdf
SAE,510,--,Novacero,"Novacero S.A.",SAE-LCA-15000,Ecuador,Latacunga,"Panamericana Norte km 16",NULL,123laboratorioc@novacero.com,"+593 3-299-8400",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 12:12:09","https://sisac.acreditacion.gob.ec/storage/users/labonovacero/accreditation_application/1070/pdf_actives_scopes/2024_02_07_17_12_09_Alcances_E-SAE LEN 19.009_20240207_171203.pdf"
SAE,216,--,"Nutri Leche","Lácteos San Antonio","SAE LEN 19-012",Ecuador,Cuenca,"Carlos Tosi y Cornelio Vintimilla",NULL,123estrella.ortiz@nutri.com.ec,"+593 7-286-2127",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-02-07 11:16:10","https://sisac.acreditacion.gob.ec/storage/users/nutri2022/accreditation_application/1720/pdf_actives_scopes/2024_02_07_16_16_10_Alcances_E - SAE LEN 19 .001_20240207_161604.pdf"
SAE,71,--,"Onelabt S.A.","ONELABT S.A.","SAE LEN 23-007",Ecuador,"Santa Elena","AVDA. 1 ERA S/N Calle 10 y 11",NULL,123mzambrano@onelabt.com.ec,"+593 4-295-3538",Acreditado,ENSAYOS,"NTE INEN-ISO/IEC 17025:2018",Nacional,--,--,"2024-03-26 10:22:13",https://sisac.acreditacion.gob.ec/storage/users/onelabtsa/accreditation_application/1244/pdf_actives_scopes/2024_03_26_15_22_13_Alcances_E-SAE-LEN-22-0041_20240326_152203.pdf
SAE,734,--,"OSM-INSPECCIONES TECNICAS S.A.S.","OSM-INSPECCIONES TECNICAS S.A.S.","SAE OI 23-007",Ecuador,"Lago Agrí­o","LAS GARZAS, Calle: ALTAR, Intersección: HEROES DEL CENEPA, Referencia: JUNTO AL HOSPITAL DE IESS",NULL,123info@osm-ec.com,"+593 98 940 9190",Acreditado,INSPECCION,"NTE INEN-ISO/IEC 17020:2013",Nacional,--,--,"2024-02-07 12:16:14",https://sisac.acreditacion.gob.ec/storage/users/serteinspec_sas/accreditation_application/1574/pdf_actives_scopes/2024_02_07_17_16_14_Alcances_E-SAE-OI-23-007_20240207_171606.pdf
