idOrganizacion,IdEnsayo,EsyFechaRegistro,EsyLugarEjecucion,EsyTipoEnsayo,EsyEnsayo,EsyMuestra,EsyTecnica,EsyIntervaloMedicion,EsyMetodo
242,LEN-3073,--,--,--,"Sólidos totales",--,Gravimetría,--,"<p>Standard Methods 24th Edition 2023 2540 B</p>"
242,LEN-3074,--,--,--,"Nitritos como N-NO2",--,"Espectrofotometría UV- VIS",--,"<p class="ql-align-center">Standard Methods 24th Edition 2023</p><p>4500 NO2 B</p>"
242,LEN-3075,--,--,--,Nitritos,--,"Espectrofotometría UV- VIS",--,"<p>Standard Methods 24th Edition 2023 4500 NO2 B</p>"
242,LEN-3076,--,--,--,Sulfatos,--,"Espectrofotometría UV- VIS",--,"<p>EPA 9038, Septiembre 1986</p>"
242,LEN-3077,--,--,--,"Metales: Plomo (Pb)",--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p>Standard Methods 24th Edition 2023 3030B, 3111B</p>"
242,LEN-3078,--,--,--,Níquel,--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p>Standard 24th Edition 2023 3030B, 3111B</p>"
242,LEN-3079,--,--,--,Hierro,--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p>Standard Methods 24th Edition 2023 3030B, 3111B</p>"
242,LEN-3080,--,--,--,"Manganeso (Mn)",--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p>Standard Methods 24th&nbsp;Edition 2023 3030B, 3111B</p>"
242,LEN-3081,--,--,--,Detergentes,--,"Espectrofotometría UV Visible",--,"<p>Standard Methods 24th Edition 2023 SM5540C, Surfactantes Anionicos como SAAM</p>"
242,LEN-3082,--,--,--,HAPs,--,"Cromatografía líquida",--,"<p>Standard Methods 24th Edition 2023 6440 B</p>"
242,LEN-3083,--,--,--,Cadmio,--,"Espectrofotometría de absorción atómica por llama",--,"<p>Standard Methods24th Edition 2023 3111B. EPA 1311. 1992</p>"
242,LEN-3084,--,--,--,"Cromo Total (Cr)",--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p>Standard Methods 24th Edition 2023 3030B, 3111B. EPA 1311. 1992</p>"
242,LEN-3085,--,--,--,Bario,--,"Espectrofotometría de absorción atómica por llama",--,"<p class="ql-align-center">Standard Methods 24th Edition 2023</p><p>3030B, 3111D EPA 1311. 1992</p>"
242,LEN-3086,--,--,--,"Vanadio (V)",--,"Espectrofotometría de absorción atómica por llama",--,"<p class="ql-align-center">Standard Methods 24th Edition 2023 </p><p>3 3030B, 3111D EPA 1311. 1992</p>"
242,LEN-3087,--,--,--,Fluoruros,--,"Espectrofotometría UV- VIS",--,"<p class="ql-align-center">Standard Methods 24th Edition 2023</p><p>&nbsp;4500 F- D</p>"
242,LEN-3088,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"<p class="ql-align-center">Standard Methods 24th Edition 2023</p><p>4500 H+ B</p>"
242,LEN-3089,--,--,--,Conductividad,--,Electrometría,--,"<p>Standard Methods 24th Edition 2023 2510 B</p>"
242,LEN-3090,--,--,--,"Coliformes totales",--,"Filtración por membrana",--,"<p>Standard Methods 24th Edition 2023. 9222 B</p>"
242,LEN-3091,--,--,--,"Cloro libre residual",--,"Espectrofotometría UV- VIS",--,"<p class="ql-align-center">Standard Methods </p><p class="ql-align-center">24th Edition 2023</p><p>4500 Cl G</p>"
242,LEN-3092,--,--,--,"Cloro residual total",--,"Espectrofotometría UV-Vis",--,"<p class="ql-align-center">Standard Methods</p><p class="ql-align-center">24th Edition 2023</p><p>4500 Cl G</p>"
242,LEN-3093,--,--,--,"Hidrocarburos Totales de Petróleo
(TPHs)",--,"Espectrofotometría FTIR",--,"<p>EPA 418.1, 1978 EPA 1664 B, 1999</p>"
242,LEN-3094,--,--,--,"Coliformes fecales",--,"Filtración por membrana",--,"<p>Standard Methods 24th Edition 2023 9222 D</p>"
242,LEN-3095,--,--,--,"Metales: Cadmio (Cd)",--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p class="ql-align-center">Standard Methods</p><p class="ql-align-center">24th Edition 2023</p><p>3030B, 3111B EPA 3050B</p>"
242,LEN-3096,--,--,--,Níquel,--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p class="ql-align-center">Standard Methods</p><p class="ql-align-center">24th Edition 2023</p><p>3030B, 3111B EPA 3050B</p>"
242,LEN-3097,--,--,--,"Metales: Plomo (Pb)",--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p class="ql-align-center">Standard Methods</p><p class="ql-align-center">24th Edition 2023</p><p>3030B, 3111B EPA 3050B</p>"
242,LEN-3098,--,--,--,"Escherichia Coli",--,"Filtración por membrana",--,"<p class="ql-align-center">Standard Methods 24th Edition 2023</p><p>9222J</p>"
242,LEN-3099,--,--,--,"Color real y aparente",--,"Espectrofotometría UV Visible",--,"<p>Standard Methods for the Examination of Water &amp; Wastewater, SM 2120 C color. 24th Edition. 2023</p>"
242,LEN-3100,--,--,--,"Metales: Arsénico (As)",--,"Espectrofotometría de absorción atómica-Horno de grafito",--,"<p class="ql-align-center">Standard Methods for the Examination of Water and Wastewater APHA 24th. Edition 2023&nbsp;<span style="color: black;">3030 E  (Digestión por acido nítrico).</span></p><p class="ql-align-center">&nbsp;</p><p class="ql-align-justify"><span style="color: black;">﻿</span>Standard Methods for the Examination of Water and Wastewater APHA 24th. Edition 2023. <span style="color: black;">3113B. (Método Espectrométrico de absorción atómica Electrotérmica).</span></p>"
242,LEN-3101,--,--,--,"Metales: Zinc (Zn)",--,"Absorción Atómica (AAS) Flama Aire-Acetileno",--,"<p class="ql-align-justify">Standard Methods for the Examination of Water and Wastewater APHA 24th. Edition 2023. <span style="color: black;">SM3030B, 3111B utiliza&nbsp;acetileno-aire&nbsp;para Cr, Fe, Mn, Cd, Pb, Ni,  Zn.</span></p>"
242,LEN-3102,--,--,--,"Metales: Antimonio (Sb)",--,"Espectrofotometría de absorción atómica-Horno de grafito",--,"<p class="ql-align-center">Standard Methods for the Examination of Water and Wastewater&nbsp;APHA24th. Edition 2023. <span style="color: black;">3030 E  (Digestión por acido nítrico).</span></p><p class="ql-align-justify"><span style="color: black;">﻿</span>Standard Methods for the Examination of Water and Wastewater APHA24th. Edition 2023 <span style="color: black;">3113B. (Método Espectrométrico de absorción atómica Electrotérmica).</span></p>"
242,LEN-3103,--,--,--,"Metales: Plomo (Pb)",--,"Espectrofotometría de absorción atómica-Horno de grafito",--,"<p class="ql-align-center">Standard Methods for the Examination of Water and Wastewater APHA24th. Edition 2023&nbsp;<span style="color: black;">3030 E (Digestión por acido nítrico).</span></p><p class="ql-align-center">&nbsp;</p><p class="ql-align-justify"><span style="color: black;">﻿</span>Standard Methods for the Examination of Water and Wastewater APHA 24th. Edition 2023 <span style="color: black;">3113B. (Método Espectrométrico de absorción atómica Electrotérmica).</span></p>"
242,LEN-3104,--,--,--,"Metales: Cromo (Cr)",--,"Espectrofotometría de absorción atómica-Horno de grafito",--,"<p class="ql-align-center">Standard Methods for the Examination of Water and Wastewater APHA 24th. Edition 2023 <span style="color: black;">3030 E (Digestión por acido nítrico).</span></p><p class="ql-align-center">&nbsp;</p><p class="ql-align-justify"><span style="color: black;">﻿</span>Standard Methods for the Examination of Water and Wastewater APHA 24th. Edition 2023 <span style="color: black;">3113B. (Método Espectrométrico de absorción atómica Electrotérmica).</span></p>"
242,LEN-3105,--,--,--,"Metales: Niquel (Ni)",--,"Espectrofotometría de absorción atómica-Horno de grafito",--,"<p class="ql-align-center">Standard Methods for the Examination of Water and Wastewater <span style="background-color: yellow;">APHA 24th. Edition 2023</span> <span style="color: black;">3030 E (Digestión por acido nítrico).</span></p><p class="ql-align-center">&nbsp;</p><p class="ql-align-justify">Standard Methods for the Examination of Water and Wastewater APHA24th. Edition 2023 <span style="color: black;">3113B. (Método Espectrométrico de absorción atómica Electrotérmica).</span></p>"
242,LEN-3106,--,--,--,"Ruido (sonómetro)",--,"Nivel de presión equivalente",--,"<p>Norma ISO 1996-2:2017 Acústica. Descripción, medición y evaluación del ruido ambiental. Parte 2: Determinación de los niveles de ruido ambiental&nbsp;</p><p>Texto Unificado de Legislación Ambiental Secundaria, Registro Oficial Edición Especial N 097-A, 04 de noviembre de 2015, Anexo V&nbsp;</p>"
253,LEN-3107,--,--,--,Plata,--,"Espectrofotometría UV Visible",--,"<p>Método HACH 8120</p>"
253,LEN-3108,--,--,--,"Sólidos disueltos totales",--,Electrometría,--,"Catálogo del equipo
Control company. 1992"
253,LEN-3109,--,--,--,Fenoles,--,"Espectrofotometría UV Visible",--,"DIN 38409-H16-1(1984)"
253,LEN-3110,--,--,--,Detergentes,--,"Espectrofotometría UV- VIS",--,"HACH 8028. 1996"
253,LEN-3111,--,--,--,"Hidrocarburos Totales de Petróleo
(TPHs)",--,"Espectrofotometría FTIR",--,"EPA 418.1, 1978"
253,LEN-3112,--,--,--,"Hidrocarburos Aromáticos Policíclicos (HAP's)",--,"Cromatografía líquida de alta eficiencia HPLC",--,"EPA 8310, 1986
EPA 3510 C, 1996
EPA 3630 C, 1996"
253,LEN-3113,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"EPA, Ed. 4. 2004
9045D"
253,LEN-3114,--,--,--,"Hidrocarburos totales de petróleo (TPH)",--,"Espectrofotometría FTIR",--,"ASTM D3976-92, 2001
EPA 418.1, 1978"
253,LEN-3115,--,--,--,"Hidrocarburos Aromáticos Policíclicos (HAP's)",--,"Cromatografía líquida de alta eficiencia HPLC",--,"EPA 3050B, 1996
EPA 8310 C, 1986
EPA 3540 C, 1996"
253,LEN-3116,--,--,--,"Material particulado",--,Gravimetría,--,"CFR 40 PT60
APENDICE A.
EPA METODO 5"
253,LEN-3117,--,--,--,"Monóxido de carbono (CO)",--,"Celdas electroquímicas",--,"EPA CTM 30
Revisión 1997 
EPA CTM 34
Revisión 1997"
253,LEN-3118,--,--,--,"Monóxido de nitrógeno (NO)",--,"Celdas electroquímicas",--,"EPA CTM 30
Revisión 1997 
EPA CTM 34
Revisión 1997"
253,LEN-3119,--,--,--,"Dióxido de nitrógeno (NO2)",--,"Celdas electroquímicas",--,"EPA CTM 30
Revisión 1997 
EPA CTM 34
Revisión 1997"
253,LEN-3120,--,--,--,"Dióxido de azufre (SO2)",--,"Celdas electroquímicas",--,"EPA CTM 30
Revisión 1997 
EPA CTM 34
Revisión 1997"
253,LEN-3121,--,--,--,"Oxígeno (O2)",--,"Celdas electroquímicas",--,"EPA CTM 30
Revisión 1997 
EPA CTM 34
Revisión 1997"
253,LEN-3122,--,--,--,"Compuestos orgánicos
volátiles COV`s,sumatoria de
benceno, tolueno, etil –
benceno, m-xileno, para
xileno, orto xileno",--,"Cromatografía de Gases",--,"EPA Método 18, 1986"
253,LEN-3123,--,--,--,"Hidrocarburos Aromáticos Policíclicos (HAP´s sumatoria de fenantreno, criseno y pireno)",--,"Cromatografía líquida de alta eficiencia HPLC",--,"EPASW-846-8310, 1986
EPASW, 3550C 2007"
253,LEN-3124,--,--,--,Ruido,--,"Nivel de presión sonora equivalente",--,"ISO 1996: 2017 Partes 2"
253,LEN-3125,--,--,--,"Compuestos Orgánicos Volátiles BTEX",--,"Cromatografía de Gases",--,"EPA 8260D"
253,LEN-3126,--,--,--,"Aceites y grasas",--,"Espectrofotometría FTIR",--,"Standard 
Methods
Method 5520 (modificado)"
253,LEN-3127,--,--,--,HAPs,--,"Cromatografía líquida",--,"EPA SW-846 Nº 8310 C"
253,LEN-3128,--,--,--,"Aceites y grasas",--,"Espectrofotometría FTIR",--,"Método EPA 418.1. 
(modificado)"
253,LEN-3129,--,--,--,BTEX,--,"Cromatografía de Gases",--,"EPA 8260D"
253,LEN-3130,--,--,--,Luminosidad,--,"Celda Fotolumínica",--,"NOM-25-STPS-2008
(modificado)"
253,LEN-3131,--,--,--,"Sólidos totales",--,Gravimetría,--,"<p>Standard Methods, Ed. 24, 2023 2540 B</p>"
253,LEN-3132,--,--,--,Dureza,--,Volumetría,--,"<p>Standard Methods, Ed. 24, 2023 2340 C</p>"
253,LEN-3133,--,--,--,Cloruros,--,Volumetría,--,"<p>Standard Methods, Ed. 24. 2023 4500 Cl- B</p>"
253,LEN-3134,--,--,--,"Cloro residual total",--,"Espectrofotometría UV- VIS",--,"<p>Standard Methods, Ed. 24, 2023 4500 Cl G</p>"
253,LEN-3135,--,--,--,Sulfatos,--,"Espectrofotometría UV- VIS",--,"<p>Standard Methods, Ed. 24, 2023 4500 SO4 E</p>"
253,LEN-3136,--,--,--,"Nitratos como N-NO3",--,"Espectrofotometría UV- VIS",--,"<p>Standard Methods, Ed. 24, 2023 4500 NO3 B.</p>"
253,LEN-3137,--,--,--,Nitratos,--,"Espectrofotometría UV-Vis",--,"<p>Standard Methods, Ed. 24, 2023 4500 NO3 B</p>"
253,LEN-3138,--,--,--,"Color real y aparente",--,"Espectrofotometría UV-Vis",--,"<p>HACH 8025 Standard Methods, Ed. 24, 2023 2120</p>"
253,LEN-3139,--,--,--,"Demanda Química de Oxigeno (DQO)",--,"Espectrofotometría UV- VIS",--,"<p>HACH 8000 Standard Methods, Ed. 24, 2023 5220 D</p>"
253,LEN-3140,--,--,--,Turbidez,--,Nefelometría,--,"<p>Standard Methods, Ed. 24, 2023, 2130 B</p>"
253,LEN-3141,--,--,--,"Cloro libre residual",--,"Espectrofotometría UV- VIS",--,"<p>Standard Methods Ed. 24, 2023 4500 Cl G</p>"
253,LEN-3142,--,--,--,"Nitritos como N-NO2",--,"Espectrofotometría UV- VIS",--,"<p>Standard Methods, Ed. 24, 2023 4500 NO2 B</p>"
253,LEN-3143,--,--,--,Nitritos,--,"Espectrofotometría UV- VIS",--,"<p>Standard Methods,Ed. 24, 2023 4500 NO2 B</p>"
253,LEN-3144,--,--,--,"Calcio, Dureza cálcica y Magnésica",--,Volumetría,--,"<p>Standard Methods, Ed. 24, 2023 2340 C</p>"
253,LEN-3145,--,--,--,Metales,--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p>Standard Methods, Ed. 24, 2023 3111 B</p>"
253,LEN-3146,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"<p>Standard Methods, Ed. 24, 2023 4500 H + B</p>"
253,LEN-3147,--,--,--,Conductividad,--,Electrometría,--,"<p>Standard Methods, Ed. 24, 2023, 2510 B</p>"
253,LEN-3148,--,--,--,Metales,--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p>Standard Methods, Ed. 24, 2023, 3111 D</p>"
253,LEN-3149,--,--,--,Metales,--,"Espectrofotometría Absorción Atómica- Generación de Hidruros",--,"<p>Standard Methods, Ed. 24, 2023, 3114B – 4d, 3114 C</p>"
253,LEN-3150,--,--,--,Metales,--,"Espectrofotometría Absorción Atómica- Generación de Hidruros",--,"<p>Standard Methods, Ed. 24, 2023 3114B – 4d, 3114 C</p>"
253,LEN-3151,--,--,--,Metales,--,"Espectrofotometría de Absorción Atómica de Llama",--,"<p>EPA 3050B Standard Methods, Ed. 24, 2023 3111 B</p>"
253,LEN-3152,--,--,--,"Cromo hexavalente",--,"Espectrofotometría UV-Vis",--,"<p>Método HACH 8023 Standard Methods Ed. 24, 2023 3500-Cr B, </p>"
253,LEN-3153,--,--,--,Fluoruros,--,"Espectrofotometría UV- VIS",--,"<p>Method HACH 8029 Ed. 10, 2018 Standard Methods Ed. 24, 2023 4500-F D, </p>"
253,LEN-3154,--,--,--,Fosfatos,--,"Espectrofotometría UV- VIS",--,"<p>Método HACH 8048 Ed. 10, 2017 Standard Methods Ed. 24, 2023 4500-P E</p>"
253,LEN-3155,--,--,--,"Metales: Fósforo (P)",--,"Espectrofotometría UV-Vis",--,"<p>Método HACH 8048 Ed. 10, 2017 Standard Methods Ed. 24, 2023 4500-P E</p>"
253,LEN-3156,--,--,--,Boro,--,"Espectrofotometría UV- VIS",--,"<p>Method HACH 8015 Ed. 8, 2014. Standard Methods Ed. 24, 2023 4500-B </p>"
253,LEN-3157,--,--,--,"Compuestos Orgánicos Volátiles BTEX",--,"Cromatografía de Gases",--,"<p>EPA método 18</p>"
253,LEN-3158,--,--,--,"Coliformes fecales",--,"Filtración por membrana",--,"<p>Standard Methods, Ed. 24. 2023 9222 D</p>"
253,LEN-3159,--,--,--,"Coliformes totales",--,"Filtración por membrana",--,"<p>Standard Methods, Ed. 24. 2023 9222 B</p>"
253,LEN-3160,--,--,--,"Escherichia Coli",--,"Filtración por membrana",--,"<p>Standard Methods, Ed. 24. 2023 9222 B</p>"
253,LEN-3161,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"<p>Standard Methods, Ed. 24. 2023 4500 H+ B</p>"
253,LEN-3162,--,--,--,Conductividad,--,Electrometría,--,"<p>Standard Methods Ed. 24. 2023 2510 B</p>"
253,LEN-3163,--,--,--,"Cloro libre residual",--,"Espectrofotometría UV- VIS",--,"<p>HACH 8021 Standard Methods, Ed. 24. 2023 4500-Cl G</p>"
253,LEN-3164,--,--,--,"Cloro residual total",--,"Espectrofotometría UV-Vis",--,"<p>HACH 8167 Standard Methods, Ed. 24. 2023 4500-Cl G</p>"
253,LEN-3165,--,--,--,Fluoruros,--,"Espectrofotometría UV- VIS",--,"<p>Method HACH 8029 Ed. 10, 2018 Standard Methods Ed. 24. 2023 4500-F D</p>"
253,LEN-3166,--,--,--,"Coliformes fecales",--,"Número más probable",--,"<p>Standard Methods Ed. 24. 2023</p><p>Method 9221E</p>"
253,LEN-3167,--,--,--,"Metales: Bario (Ba)",--,"Espectrofotometría Absorción Atómica-Óxido Nitroso-Acetileno",--,"<p>Standard Methods Ed 24, 2023</p><p>Method 3111D</p>"
253,LEN-3168,--,--,--,"Metales: Zinc (Zn)",--,"Absorción Atómica (AAS) Flama Aire-Acetileno",--,"<p>Standard Methods Ed 24, 2023</p><p>Method 3111B</p>"
253,LEN-3169,--,--,--,"Metales: Cobre (Cu)",--,"Absorción Atómica (AAS) Flama Aire-Acetileno",--,"<p>Standard Methods Ed 24, 2023</p><p>Method 3111B</p>"
253,LEN-3170,--,--,--,"Metales: Vanadio (V)",--,"Absorción atómica-llama",--,"<p>Standard Methods Ed 24, 2023</p><p>Method 3111D</p>"
253,LEN-3171,--,--,--,Aluminio,--,"Espectrofotometría UV Visible",--,"<p>Método HACH 8012</p>"
253,LEN-3172,--,--,--,"Conductividad eléctrica (CE)",--,Electrometría,--,"<p>Method 9050A EPA</p>"
253,LEN-3173,--,--,--,"Concentración de Gases, Monóxido de Carbono (CO)",--,"Absorción IR",--,"<p>RFCA 1093-093</p>"
253,LEN-3174,--,--,--,"Material particulado PM 2,5",--,"Espectrómetro óptico de aerosoles por dispersión de la luz",--,"<p>5.0 LPM Modelo T640 (PM2.5) EQPM-0516-236</p><p><br></p><p>16.7 LPM Modelo T640X (PM2.5) EQPM-0516-238</p>"
253,LEN-3175,--,--,--,"Material particulado (PM 10)",--,"Espectrómetro óptico de aerosoles por dispersión de la luz",--,"<p>16.7 LPM Modelo T640X monitor (PM10) </p><p>EQPM-0516-239</p>"
253,LEN-3176,--,--,--,"Determinación de dióxido de
azufre SO2",--,"Fluorescencia ultravioleta",--,<p>EQSA-0495-100</p>
253,LEN-3177,--,--,--,"Determinación de ozono O3",--,"Ozono Fotométrico",--,<p>EQOA-0992-087</p>
253,LEN-3178,--,--,--,"Determinación de dióxido de
nitrógeno NO2",--,Quimiluminiscencia,--,<p>RFNA-1194-099</p>
253,LEN-3179,--,--,--,"Monóxido de nitrógeno (NO)",--,Quimioluminiscencia,--,<p>RFNA-1194-099</p>
253,LEN-3180,--,--,--,"Nitrógeno amoniacal (N-NH3, NH4; NH3)",--,"Espectrofotometría UV- VIS",--,"<p>HACH 8038, Standard Methods, Ed. 24, 2023 4500 NH3 B, C</p>"
531,LEN-3181,--,--,--,Sulfuros,--,"Espectrofotometría UV-Vis",--,"HACH 8131"
531,LEN-3182,--,--,--,"Material flotante",--,Cualitativo,--,NMX-AA-006-SCFI-2010
531,LEN-3183,--,--,--,"Color aparente",--,"Espectrofotometría UV-Vis",--,"HACH 8025."
531,LEN-3184,--,--,--,"Potencial de hidrógeno  (pH)",--,Electrometría,--,"EPA 9045 D, noviembre 2004"
531,LEN-3185,--,--,--,"Aceites y grasas",--,"Espectrofotometría IR",--,"EPA 8440, diciembre1996 
EPA 1664A, febrero 1999 
EPA 418.1, 1978
ASTM D 706604"
531,LEN-3186,--,--,--,"Hidrocarburos Totales de Petróleo
(TPHs)",--,"Espectrofotometría IR",--,"EPA 8440, diciembre1996 
EPA 1664A, febrero 1999 
EPA 418.1, 1978
ASTM D 706604"
531,LEN-3187,--,--,--,"Hidrocarburos aromáticos policiclicos (HAPs)",--,"Cromatografía Líquida de Alta Presión - HPLC con detector de fluorescencia",--,"EPA 3550 C, febrero 2007
EPA 8310, septiembre. 1986
EPA 3600, diciembre 1996"
531,LEN-3188,--,--,--,"Nitrogeno amoniacal N-NH3",--,Espectrofotometría,--,"<p>HACH 8038</p>"
531,LEN-3189,--,--,--,"Amoniaco, NH3",--,Espectrofotometría,--,"<p>HACH 8038</p>"
531,LEN-3190,--,--,--,"Amonio, NH4",--,Espectrofotometría,--,"<p>HACH 8038</p>"
531,LEN-3191,--,--,--,"Cromo hexavalente",--,Espectrofotometría,--,"<p>Standard Methods, Ed. 23. 2017, 3500 – Cr B HACH 8023</p>"
531,LEN-3192,--,--,--,Cloruros,--,Espectrofotometría,--,"<p>HACH 8113</p>"
531,LEN-3193,--,--,--,"Nitrógeno Total Kjeldahl,",--,Espectrofotometría,--,"<p>HACH 8075.</p>"
531,LEN-3194,--,--,--,"Demanda bioquímica de oxígeno (DBO5)",--,Respirometría,--,"<p>Standard Methods, Ed. 24. 2023, 5210 D</p>"
531,LEN-3195,--,--,--,"Oxígeno disuelto",--,Electrometría,--,"<p>Standard Methods, Ed. 24. 2023, 4500-O-G</p>"
531,LEN-3196,--,--,--,"Aceites y grasas",--,"Espectrofotometría IR",--,"<p>Standard Methods, Ed. 24. 2023, 5520 C, 5520 F EPA 418.1. 1978</p>"
531,LEN-3197,--,--,--,"Hidrocarburos Totales de Petróleo
(TPHs)",--,"Espectrofotometría IR",--,"<p>Standard Methods, Ed. 24. 2023, 5520 C, 5520 F EPA 418.1. 1978</p>"
531,LEN-3198,--,--,--,"Sólidos totales",--,Gravimetría,--,"<p>Standard Methods, Ed. 24. 2023, 2540 B</p>"
531,LEN-3199,--,--,--,Fenoles,--,"Espectrofotometría UV-Vis",--,"<p>Standard Methods, Ed. 24. 2023, 5530 C</p>"
531,LEN-3200,--,--,--,"Nitrógeno de nitratos",--,"Espectrofotometría UV-Vis",--,"<p>Standard Methods, Ed. 24. 2023, 4500-NO3 B</p>"
531,LEN-3201,--,--,--,Nitratos,--,"Espectrofotometría UV-Vis",--,"<p>Standard Methods, Ed. 24. 2023, 4500-NO3 B</p>"
531,LEN-3202,--,--,--,"Dureza Total expresado como CaCO3",--,Volumetría,--,"<p>Standard Methods, Ed. 24. 2023, 2340 C</p>"
531,LEN-3203,--,--,--,"Dureza cálcica expresado como CaCO3",--,Volumetría,--,"<p>Standard Methods, Ed. 24. 2023, 2340 C</p>"
531,LEN-3204,--,--,--,"Dureza magnésica expresado como CaCO3",--,Volumetría,--,"<p>Standard Methods, Ed. 24. 2023, 2340 C</p>"
531,LEN-3205,--,--,--,"Calcio (Ca)",--,Volumetría,--,"<p>Standard Methods, Ed. 24. 2023, 2340 C</p>"
